# POS	ID	PosScore	NegScore
a	200603	0.25	0.125
a	200760	0.125	0.0
a	200854	0.125	0.125
a	200979	0.125	0.0
a	201130	0.125	0.25
a	201259	0.0	0.0
a	201354	0.25	0.125
a	201722	0.125	0.125
a	201802	0.125	0.25
a	201961	0.125	0.25
a	202095	0.25	0.25
a	202250	0.25	0.0
a	202411	0.25	0.125
a	202508	0.25	0.125
a	202677	0.125	0.25
a	202772	0.25	0.25
a	202875	0.25	0.25
a	203030	0.125	0.0
a	203123	0.375	0.375
a	203237	0.375	0.25
a	203495	0.375	0.0
a	203614	0.25	0.0
a	203774	0.375	0.0
a	203917	0.125	0.125
a	204077	0.625	0.125
a	204249	0.625	0.0
a	204491	0.375	0.5
a	204779	0.125	0.875
a	205033	0.25	0.625
a	205150	0.25	0.5
a	205295	0.25	0.75
a	205696	0.0	1.0
a	206003	0.0	0.0
a	206127	0.0	0.0
a	206205	0.0	0.0
a	206317	0.0	0.0
a	206403	0.0	0.0
a	206627	0.0	0.0
a	206750	0.0	0.0
a	206900	0.0	0.0
a	207034	0.0	0.0
a	207133	0.0	0.25
a	207226	0.0	0.125
a	207305	0.0	0.0
a	207389	0.0	0.0
a	207467	0.0	0.0
a	207547	0.0	0.125
a	207706	0.0	0.125
a	207809	0.0	0.0
a	207887	0.0	0.125
a	207961	0.25	0.25
a	208052	0.375	0.25
a	208150	0.375	0.25
a	208229	0.0	0.0
a	208447	0.0	0.0
a	208613	0.0	0.0
a	208749	0.0	0.0
a	208872	0.0	0.0
a	208946	0.125	0.25
a	209079	0.125	0.0
a	209253	0.375	0.0
a	209390	0.0	0.0
a	209550	0.0	0.25
a	209620	0.125	0.0
a	209781	0.0	0.0
a	209916	0.0	0.0
a	209988	0.0	0.0
a	210079	0.0	0.0
a	210212	0.0	0.125
a	210281	0.0	0.125
a	210371	0.0	0.125
a	210446	0.25	0.25
a	210848	0.25	0.25
a	211026	0.125	0.125
a	211092	0.25	0.25
a	211221	0.125	0.125
a	211370	0.25	0.0
a	211444	0.375	0.125
a	211564	0.25	0.0
a	211735	0.125	0.0
a	211827	0.125	0.0
a	211916	0.25	0.125
a	212057	0.375	0.125
a	212173	0.0	0.125
a	212949	0.125	0.0
a	213071	0.0	0.125
a	213172	0.0	0.0
a	213387	0.0	0.125
a	213516	0.0	0.375
a	213610	0.0	0.125
a	213814	0.0	0.125
a	213933	0.0	0.0
a	214001	0.125	0.0
a	214165	0.25	0.0
a	214323	0.125	0.0
a	214461	0.125	0.0
a	214640	0.0	0.0
a	214812	0.0	0.125
a	214907	0.125	0.125
a	215087	0.125	0.125
a	215257	0.0	0.5
a	215344	0.0	0.125
a	215468	0.0	0.375
a	215564	0.0	0.0
a	215654	0.0	0.125
a	215745	0.0	0.125
a	215834	0.0	0.0
a	215929	0.0	0.125
a	216003	0.0	0.125
a	216079	0.0	0.125
a	216155	0.0	0.375
a	216308	0.0	0.0
a	216420	0.0	0.0
a	216560	0.0	0.0
a	216668	0.0	0.125
a	216858	0.0	0.0
a	217075	0.0	0.0
a	217183	0.0	0.125
a	217297	0.375	0.125
a	217428	0.5	0.0
a	217563	0.0	0.0
a	217728	0.875	0.0
a	218305	0.875	0.0
a	218440	1.0	0.0
a	218673	0.75	0.125
a	218837	0.75	0.125
a	218950	0.875	0.0
a	219389	1.0	0.0
a	219705	0.875	0.0
a	219809	0.875	0.0
a	219924	0.875	0.0
a	220082	0.875	0.125
a	220241	0.75	0.125
a	220341	0.875	0.125
a	220502	0.75	0.0
a	220600	0.75	0.0
a	220739	0.75	0.0
a	220956	0.0	1.0
a	221318	0.25	0.5
a	221469	0.0	1.0
a	221553	0.25	0.75
a	221627	0.0	0.875
a	221934	0.125	0.875
a	222147	0.125	0.5
a	222272	0.125	0.5
a	222449	0.25	0.75
a	222543	0.0	1.0
a	222662	0.25	0.0
a	222775	0.375	0.0
a	222873	0.25	0.375
a	222969	0.25	0.0
a	223119	0.0	0.375
a	223220	0.0	0.0
a	223375	0.125	0.0
a	223504	0.0	0.0
a	223582	0.0	0.0
a	223683	0.0	0.0
a	223802	0.875	0.0
a	224031	0.875	0.0
a	224166	0.25	0.75
a	224366	0.125	0.875
a	224515	0.0	0.875
a	224731	0.5	0.5
a	225099	0.25	0.75
a	225408	0.5	0.5
a	225564	0.25	0.75
a	225821	0.375	0.625
a	225912	0.375	0.625
a	226105	0.375	0.625
a	226339	0.25	0.75
a	226434	0.25	0.75
a	226535	0.25	0.75
a	226618	1.0	0.0
a	226891	1.0	0.0
a	227003	0.125	0.75
a	227301	0.125	0.625
a	227507	0.875	0.0
a	228025	0.625	0.0
a	228173	0.75	0.125
a	228294	0.625	0.0
a	228485	0.625	0.25
a	228645	1.0	0.0
a	228876	0.875	0.0
a	228967	0.625	0.0
a	229130	0.75	0.125
a	229227	0.75	0.125
a	229371	0.625	0.375
a	229487	0.625	0.375
a	229630	0.5	0.5
a	229978	0.25	0.375
a	230076	0.5	0.375
a	230208	0.5	0.375
a	230335	0.75	0.0
a	230843	0.625	0.375
a	230940	0.875	0.0
a	231103	0.625	0.125
a	231252	0.5	0.5
a	231591	0.375	0.625
a	231761	0.5	0.25
a	231963	0.625	0.0
a	232068	0.25	0.375
a	232234	0.5	0.125
a	232385	0.5	0.25
a	232620	0.5	0.0
a	232754	0.625	0.0
a	232986	0.625	0.0
a	233151	0.25	0.625
a	233263	0.125	0.0
a	233353	0.0	0.0
a	233442	0.125	0.0
a	233635	0.125	0.0
a	233756	0.0	0.0
a	233925	0.125	0.0
a	234106	0.0	0.0
a	234378	0.0	0.0
a	234522	0.0	0.0
a	234733	0.125	0.0
a	234872	0.5	0.0
a	235239	0.375	0.125
a	235326	0.375	0.0
a	235429	0.5	0.0
a	235571	0.5	0.125
a	235731	0.375	0.125
a	235823	0.5	0.125
a	235913	0.375	0.25
a	235988	0.375	0.0
a	236086	0.375	0.625
a	236200	0.625	0.125
a	236338	0.375	0.125
a	236483	0.125	0.375
a	236652	0.25	0.625
a	236839	0.0	0.0
a	236922	0.0	0.125
a	236989	0.0	0.0
a	237156	0.0	0.0
a	237240	0.0	0.0
a	237788	0.0	0.0
a	237881	0.125	0.0
a	237965	0.0	0.0
a	238037	0.0	0.0
a	238189	0.125	0.0
a	238310	0.125	0.125
a	238400	0.0	0.0
a	238490	0.0	0.0
a	238564	0.0	0.0
a	238636	0.0	0.0
a	238712	0.0	0.0
a	238788	0.0	0.0
a	238862	0.0	0.0
a	238934	0.0	0.0
a	239012	0.0	0.0
a	239090	0.125	0.125
a	239185	0.0	0.0
a	239325	0.0	0.0
a	239444	0.125	0.0
a	239520	0.125	0.0
a	239594	0.125	0.0
a	239668	0.125	0.0
a	239742	0.25	0.0
a	239847	0.0	0.0
a	240008	0.125	0.125
a	240197	0.125	0.0
a	240323	0.0	0.0
a	240417	0.125	0.25
a	240584	0.0	0.25
a	240655	0.375	0.0
a	240842	0.0	0.25
a	241004	0.0	0.25
a	241079	0.125	0.0
a	241260	0.0	0.0
a	241397	0.0	0.0
a	241530	0.0	0.0
a	241672	0.0	0.0
a	241816	0.0	0.0
a	241952	0.0	0.125
a	242293	0.125	0.0
a	242575	0.0	0.125
a	242832	0.0	0.0
a	243039	0.25	0.0
a	243180	0.125	0.125
a	243395	0.0	0.0
a	243515	0.0	0.125
a	243606	0.0	0.125
a	243945	0.0	0.125
a	244054	0.125	0.0
a	244199	0.0	0.125
a	244324	0.0	0.0
a	244410	0.125	0.125
a	244503	0.0	0.375
a	244820	0.125	0.25
a	244958	0.0	0.25
a	245112	0.125	0.375
a	245200	0.125	0.375
a	245319	0.0	0.625
a	245458	0.0	0.625
a	245763	0.0	0.625
a	245860	0.125	0.25
a	245952	0.125	0.875
a	246175	0.125	0.75
a	246348	0.125	0.375
a	246497	0.125	0.625
a	246623	0.375	0.375
a	246727	0.125	0.75
a	246878	0.25	0.625
a	247013	0.625	0.25
a	247247	0.625	0.25
a	247439	0.25	0.0
a	247868	0.125	0.0
a	247993	0.125	0.0
a	248118	0.125	0.0
a	248251	0.375	0.375
a	248560	0.375	0.5
a	248837	0.375	0.25
a	249104	0.25	0.5
a	249303	0.25	0.5
a	249433	0.5	0.125
a	249576	0.5	0.25
a	249721	0.25	0.75
a	250119	0.25	0.75
a	250483	0.25	0.75
a	250659	0.375	0.625
a	250739	0.25	0.75
a	251134	0.5	0.25
a	251373	0.125	0.875
a	251529	0.25	0.75
a	251681	0.375	0.625
a	251809	0.25	0.75
a	252130	0.5	0.5
a	252310	0.5	0.5
a	252498	0.375	0.625
a	252733	0.25	0.75
a	252826	0.25	0.75
a	252954	0.375	0.125
a	253196	0.5	0.0
a	253361	0.375	0.0
a	253469	0.25	0.0
a	253654	0.5	0.0
a	253757	0.375	0.0
a	253869	0.375	0.0
a	254046	0.375	0.0
a	254152	0.125	0.125
a	254296	0.25	0.125
a	254419	0.125	0.125
a	254516	0.0	0.125
a	254615	0.0	0.125
a	254746	0.0	0.0
a	254880	0.0	0.0
a	254983	0.0	0.0
a	255057	0.125	0.375
a	255308	0.125	0.125
a	255453	0.25	0.25
a	255582	0.125	0.375
a	255720	0.125	0.25
a	255918	0.125	0.25
a	256042	0.25	0.25
a	256237	0.25	0.125
a	256453	0.125	0.125
a	256538	0.0	0.5
a	256636	0.125	0.0
a	256883	0.0	0.0
a	257032	0.0	0.0
a	257102	0.25	0.125
a	257232	0.375	0.0
a	257356	0.5	0.0
a	257462	0.0	0.0
a	257579	0.125	0.0
a	257742	0.5	0.0
a	258090	0.375	0.0
a	258255	0.375	0.25
a	258411	0.5	0.0
a	258587	0.375	0.0
a	258797	0.375	0.125
a	258899	0.375	0.0
a	259011	0.375	0.0
a	259098	0.375	0.0
a	259177	0.375	0.0
a	259256	0.0	0.125
a	259329	0.0	0.0
a	259433	0.0	0.0
a	259568	0.0	0.0
a	259820	0.0	0.0
a	259957	0.0	0.0
a	260100	0.125	0.125
a	260323	0.0	0.25
a	260430	0.0	0.25
a	260695	0.0	0.125
a	260780	0.25	0.0
a	260973	0.0	0.25
a	261109	0.0	0.0
a	261245	0.25	0.0
a	261486	0.25	0.0
a	261602	0.25	0.0
a	261735	0.125	0.0
a	261885	0.25	0.125
a	262008	0.5	0.125
a	262124	0.125	0.0
a	262328	0.0	0.0
a	262444	0.125	0.0
a	262529	0.0	0.0
a	262705	0.0	0.0
a	262792	0.5	0.5
a	263463	0.5	0.5
a	263840	0.5	0.5
a	263994	0.25	0.75
a	264178	0.625	0.25
a	264262	0.5	0.375
a	264459	0.5	0.375
a	264570	0.5	0.375
a	264776	0.375	0.625
a	265214	0.25	0.75
a	265314	0.375	0.625
a	265496	0.25	0.75
a	265765	0.25	0.75
a	265989	0.375	0.5
a	266228	0.25	0.75
a	266309	0.5	0.25
a	266420	0.125	0.875
a	266634	0.375	0.625
a	266985	0.375	0.625
a	267145	0.0	0.0
a	267268	0.0	0.125
a	267356	0.0	0.0
a	267452	0.375	0.0
a	267774	0.25	0.0
a	267871	0.125	0.375
a	268273	0.375	0.375
a	268383	0.125	0.625
a	268748	0.125	0.25
a	268869	0.0	0.0
a	269063	0.0	0.0
a	269241	0.0	0.0
a	269364	0.125	0.0
a	269486	0.0	0.0
a	269580	0.125	0.375
a	269758	0.125	0.0
a	269894	0.125	0.25
a	269989	0.5	0.125
a	270496	0.5	0.125
a	270732	0.5	0.0
a	270856	0.5	0.125
a	271022	0.5	0.25
a	271208	0.5	0.25
a	271288	0.375	0.0
a	271419	0.375	0.125
a	271580	0.375	0.25
a	271813	0.5	0.125
a	271966	0.5	0.125
a	272069	0.375	0.125
a	272172	0.5	0.125
a	272410	0.5	0.25
a	272555	0.5	0.125
a	272771	0.5	0.125
a	272950	0.375	0.0
a	273082	0.0	0.75
a	273652	0.0	0.875
a	273901	0.125	0.5
a	274068	0.0	0.875
a	274291	0.0	1.0
a	274373	0.0	1.0
a	274551	0.0	0.625
a	274698	0.0	0.75
a	274833	0.0	0.875
a	274971	0.0	0.625
a	275106	0.0	0.875
a	275290	0.125	0.5
a	275486	0.125	0.625
a	275764	0.0	1.0
a	275985	0.125	0.625
a	276226	0.125	0.625
a	276355	0.0	1.0
a	276472	0.5	0.25
a	276689	0.125	0.875
a	276862	0.375	0.125
a	277183	0.375	0.25
a	277339	0.5	0.125
a	277550	0.125	0.0
a	277749	0.125	0.0
a	277867	0.0	0.25
a	278006	0.625	0.25
a	278131	0.25	0.75
a	278266	0.5	0.0
a	278418	0.0	0.5
a	278551	0.5	0.0
a	279092	0.5	0.25
a	279332	0.5	0.25
a	279618	0.5	0.0
a	280245	0.5	0.0
a	280463	0.5	0.125
a	280844	0.5	0.25
a	281075	0.5	0.125
a	281173	0.5	0.125
a	281342	0.375	0.125
a	281527	0.5	0.125
a	281657	0.5	0.125
a	282020	0.375	0.125
a	282389	0.375	0.125
a	282557	0.5	0.125
a	282675	0.5	0.125
a	283060	0.5	0.0
a	283167	0.5	0.125
a	283327	0.375	0.0
a	283580	0.5	0.0
a	283703	0.5	0.25
a	283972	0.375	0.375
a	284194	0.375	0.375
a	284400	0.375	0.5
a	284575	0.375	0.25
a	284816	0.25	0.25
a	284930	0.375	0.375
a	285148	0.375	0.0
a	285413	0.375	0.0
a	285506	0.25	0.625
a	285725	0.375	0.25
a	285905	0.375	0.0
a	286063	0.25	0.0
a	286214	0.5	0.0
a	286470	0.25	0.125
a	286578	0.625	0.125
a	286837	0.625	0.125
a	287128	0.625	0.0
a	287275	0.5	0.5
a	287498	0.625	0.125
a	287640	0.375	0.5
a	287962	0.375	0.375
a	288070	0.375	0.375
a	288237	0.375	0.375
a	288362	0.375	0.625
a	288498	0.125	0.375
a	288685	0.125	0.0
a	288809	0.25	0.0
a	289082	0.5	0.375
a	289365	0.625	0.25
a	289594	0.375	0.125
a	289799	0.25	0.25
a	289983	0.0	0.0
a	290337	0.0	0.125
a	290483	0.125	0.0
a	290593	0.125	0.125
a	290784	0.125	0.125
a	290923	0.375	0.0
a	291181	0.125	0.125
a	291338	0.375	0.375
a	291471	0.375	0.0
a	291665	0.375	0.0
a	291848	0.25	0.125
a	292024	0.5	0.0
a	292298	0.0	0.0
a	292448	0.0	0.0
a	292611	0.0	0.625
a	292750	0.0	0.125
a	292872	0.625	0.0
a	292937	0.25	0.125
a	293248	0.25	0.0
a	293376	0.125	0.75
a	293611	0.375	0.25
a	293819	0.375	0.25
a	293882	0.125	0.0
a	294056	0.375	0.25
a	294175	0.375	0.375
a	294463	0.125	0.375
a	294579	0.25	0.5
a	295011	0.25	0.5
a	295235	0.5	0.125
a	295507	0.625	0.25
a	295657	0.25	0.125
a	295924	0.125	0.0
a	296061	0.125	0.0
a	296186	0.125	0.0
a	296276	0.125	0.25
a	296354	0.125	0.125
a	296482	0.0	0.0
a	296625	0.25	0.0
a	296783	0.125	0.0
a	296935	0.125	0.0
a	297097	0.0	0.25
a	297250	0.125	0.125
a	297403	0.0	0.125
a	297598	0.125	0.0
a	297755	0.0	0.25
a	297897	0.25	0.0
a	298041	0.125	0.0
a	298293	0.0	0.0
a	298507	0.0	0.0
a	298767	0.25	0.75
a	299144	0.125	0.25
a	299313	0.125	0.125
a	299476	0.25	0.625
a	299690	0.375	0.625
a	300007	0.375	0.25
a	300196	0.375	0.625
a	300359	0.0	1.0
a	300469	0.25	0.25
a	300738	0.625	0.0
a	300943	0.625	0.25
a	301032	0.5	0.0
a	301187	0.25	0.25
a	301432	0.25	0.125
a	301589	0.125	0.0
a	301777	0.375	0.25
a	301951	0.25	0.0
a	302436	0.25	0.0
a	302658	0.25	0.75
a	302761	0.625	0.125
a	302951	0.625	0.0
a	303480	0.5	0.5
a	303579	0.5	0.25
a	303727	0.375	0.5
a	304144	0.125	0.875
a	304455	0.5	0.375
a	304670	0.25	0.75
a	304949	0.25	0.625
a	305225	0.25	0.375
a	305464	0.25	0.625
a	305590	0.25	0.75
a	305700	0.375	0.5
a	305882	0.375	0.625
a	306034	0.375	0.25
a	306131	0.25	0.0
a	306232	0.0	0.125
a	306314	0.5	0.125
a	306663	0.75	0.0
a	306909	0.5	0.25
a	307182	0.5	0.125
a	307474	0.25	0.625
a	307794	0.25	0.5
a	308015	0.625	0.125
a	308188	0.25	0.625
a	308355	0.625	0.25
a	308488	0.375	0.125
a	308593	0.0	0.75
a	308720	0.125	0.375
a	308870	0.0	0.5
a	309021	0.625	0.0
a	309620	0.625	0.0
a	309740	0.625	0.25
a	309945	0.625	0.25
a	310138	0.625	0.25
a	310433	0.625	0.0
a	310716	0.625	0.125
a	310943	0.625	0.25
a	311044	0.125	0.0
a	311187	0.625	0.375
a	311354	0.625	0.125
a	311505	0.625	0.0
a	311663	0.5	0.375
a	312234	0.5	0.375
a	312519	0.5	0.25
a	312757	0.5	0.375
a	313041	0.5	0.375
a	313217	0.5	0.375
a	313387	0.0	0.0
a	313701	0.0	0.0
a	313836	0.0	0.0
a	313911	0.0	0.125
a	314023	0.0	0.125
a	314265	0.0	0.0
a	314390	0.0	0.0
a	314466	0.0	0.0
a	314559	0.0	0.0
a	314639	0.0	0.125
a	314794	0.0	0.375
a	314927	0.0	0.625
a	315109	0.0	0.0
a	315254	0.0	0.0
a	315383	0.0	0.0
a	315631	0.0	0.0
a	315702	0.0	0.0
a	315805	0.125	0.25
a	315931	0.125	0.0
a	316046	0.0	0.0
a	316167	0.0	0.0
a	316274	0.375	0.0
a	316477	0.0	0.25
a	316572	0.0	0.0
a	316733	0.0	0.125
a	316827	0.0	0.0
a	317008	0.25	0.0
a	317310	0.25	0.0
a	317481	0.375	0.125
a	317629	0.125	0.0
a	317727	0.125	0.0
a	317821	0.0	0.0
a	317886	0.125	0.0
a	318082	0.0	0.0
a	318291	0.125	0.0
a	318498	0.0	0.0
a	318667	0.0	0.0
a	318942	0.375	0.125
a	319090	0.25	0.0
a	319262	0.25	0.5
a	319389	0.375	0.375
a	319534	0.0	0.0
a	319851	0.0	0.25
a	319965	0.0	0.0
a	320064	0.375	0.0
a	320177	0.0	0.0
a	320255	0.0	0.125
a	320378	0.0	0.25
a	320456	0.0	0.0
a	320536	0.0	0.0
a	320614	0.0	0.0
a	320756	0.0	0.0
a	320847	0.0	0.25
a	320985	0.0	0.25
a	321094	0.0	0.125
a	321444	0.0	0.0
a	321535	0.0	0.0
a	321614	0.0	0.0
a	321691	0.0	0.25
a	321770	0.0	0.0
a	321849	0.0	0.0
a	321928	0.0	0.0
a	322007	0.0	0.0
a	322084	0.0	0.0
a	322161	0.0	0.0
a	322242	0.0	0.0
a	322321	0.0	0.125
a	322457	0.375	0.125
a	322844	0.375	0.125
a	322938	0.375	0.125
a	323047	0.375	0.5
a	323199	0.5	0.0
a	323426	0.375	0.25
a	323796	0.375	0.375
a	323873	0.375	0.0
a	324013	0.5	0.125
a	324195	0.5	0.125
a	324481	0.375	0.25
a	324680	0.375	0.125
a	324878	0.375	0.125
a	325069	0.375	0.25
a	325197	0.375	0.625
a	325281	0.625	0.125
a	325619	0.75	0.125
a	325840	0.5	0.375
a	325995	0.625	0.125
a	326202	0.75	0.0
a	326296	0.75	0.125
a	326436	0.375	0.5
a	326608	0.0	0.75
a	327031	0.25	0.125
a	327541	0.25	0.0
a	327690	0.125	0.125
a	327857	0.125	0.0
a	327930	0.125	0.0
a	328017	0.125	0.0
a	328128	0.125	0.0
a	328270	0.0	0.25
a	328401	0.0	0.0
a	328528	0.375	0.125
a	328653	0.25	0.25
a	328798	0.375	0.125
a	329034	0.375	0.0
a	329268	0.0	0.125
a	329396	0.0	0.125
a	329585	0.0	0.0
a	329695	0.25	0.125
a	329831	0.125	0.0
a	330219	0.0	0.0
a	330322	0.0	0.0
a	330396	0.0	0.0
a	330506	0.0	0.125
a	330644	0.0	0.0
a	330728	0.0	0.0
a	330904	0.0	0.0
a	331030	0.0	0.0
a	331167	0.25	0.0
a	331259	0.125	0.0
a	331446	0.0	0.0
a	331716	0.0	0.0
a	331889	0.25	0.0
a	332091	0.0	0.0
a	332269	0.0	0.0
a	332375	0.5	0.125
a	332524	0.375	0.0
a	332723	0.375	0.0
a	332869	0.5	0.125
a	333015	0.375	0.0
a	333197	0.375	0.0
a	333351	0.0	0.25
a	333611	0.0	0.0
a	333824	0.0	0.0
a	333987	0.25	0.0
a	334245	0.25	0.0
a	334379	0.125	0.0
a	334555	0.125	0.0
a	334702	0.5	0.0
a	334852	0.5	0.25
a	334940	0.5	0.125
a	335090	0.375	0.0
a	335225	0.375	0.25
a	335421	0.375	0.25
a	335768	0.375	0.125
a	335895	0.375	0.625
a	336041	0.375	0.375
a	336168	0.5	0.5
a	336564	0.375	0.625
a	336724	0.375	0.5
a	336831	0.75	0.125
a	337172	0.625	0.25
a	337404	0.25	0.75
a	337841	0.375	0.625
a	338013	0.25	0.625
a	338275	0.375	0.625
a	338421	0.375	0.25
a	338551	0.25	0.375
a	338669	0.25	0.5
a	338817	0.875	0.0
a	339157	0.875	0.0
a	339288	0.75	0.25
a	339599	0.75	0.25
a	339742	0.75	0.125
a	339941	0.125	0.5
a	340239	0.375	0.25
a	340626	0.375	0.125
a	340827	0.375	0.375
a	341017	0.375	0.125
a	341292	0.25	0.0
a	341405	0.25	0.25
a	341655	0.375	0.25
a	341933	0.375	0.25
a	342139	0.25	0.375
a	342250	0.375	0.125
a	342488	0.5	0.125
a	342626	0.5	0.0
a	342755	0.375	0.0
a	342902	0.25	0.375
a	343015	0.0	0.625
a	343226	0.125	0.375
a	343360	0.25	0.375
a	343552	0.125	0.25
a	343700	0.625	0.125
a	343883	0.5	0.25
a	344024	0.375	0.625
a	344125	0.5	0.125
a	344686	0.625	0.125
a	344816	0.5	0.375
a	344890	0.625	0.125
a	345005	0.5	0.125
a	345189	0.375	0.5
a	345494	0.375	0.125
a	345694	0.5	0.0
a	345860	0.375	0.0
a	345949	0.375	0.125
a	346103	0.625	0.125
a	346246	0.375	0.25
a	346368	0.375	0.0
a	346527	0.375	0.125
a	346626	0.5	0.0
a	346847	0.0	0.5
a	346991	0.25	0.625
a	347400	0.125	0.125
a	347571	0.375	0.625
a	347707	0.25	0.625
a	347880	0.25	0.25
a	348018	0.125	0.25
a	348198	0.375	0.125
a	348380	0.375	0.375
a	348537	0.5	0.125
a	348808	0.25	0.5
a	348938	0.25	0.625
a	349148	0.125	0.625
a	349295	0.5	0.0
a	349523	0.25	0.5
a	349759	0.375	0.375
a	349894	0.25	0.375
a	350069	0.5	0.125
a	350384	0.0	0.625
a	350621	0.5	0.0
a	350876	0.375	0.0
a	351012	0.375	0.125
a	351226	0.125	0.5
a	351420	0.125	0.5
a	351523	0.375	0.125
a	351679	0.5	0.375
a	351818	0.25	0.25
a	351991	0.25	0.5
a	352127	0.375	0.125
a	352536	0.5	0.0
a	352716	0.625	0.0
a	352877	0.5	0.0
a	353001	0.25	0.0
a	353101	0.375	0.0
a	353206	0.375	0.125
a	353431	0.25	0.625
a	353604	0.125	0.0
a	353812	0.125	0.375
a	353889	0.125	0.0
a	353969	0.25	0.5
a	354090	0.0	0.125
a	354176	0.125	0.0
a	354330	0.0	0.125
a	354433	0.375	0.0
a	354692	0.375	0.25
a	354833	0.125	0.0
a	354934	0.375	0.0
a	355083	0.375	0.125
a	355258	0.125	0.375
a	355453	0.0	0.375
a	355611	0.125	0.375
a	355782	0.0	0.0
a	355950	0.0	0.0
a	356110	0.125	0.125
a	356211	0.0	0.25
a	356339	0.5	0.25
a	356648	0.375	0.5
a	356926	0.5	0.0
a	357254	0.375	0.125
a	357556	0.125	0.125
a	357790	0.5	0.0
a	357983	0.25	0.25
a	358132	0.375	0.0
a	358392	0.0	0.0
a	358534	0.5	0.5
a	358678	0.5	0.25
a	358820	0.375	0.0
a	358951	0.0	0.0
a	359160	0.125	0.125
a	359260	0.125	0.125
a	359459	0.75	0.125
a	359645	1.0	0.0
a	359862	0.125	0.875
a	360041	0.0	0.0
a	360235	0.0	0.0
a	360306	0.125	0.0
a	360442	0.125	0.0
a	360569	0.0	0.125
a	360650	0.625	0.0
a	360950	0.625	0.0
a	361125	0.625	0.125
a	361509	0.0	0.75
a	361720	0.0	0.375
a	361837	0.25	0.625
a	362173	0.125	0.625
a	362269	0.125	0.75
a	362467	1.0	0.0
a	362892	1.0	0.0
a	363031	1.0	0.0
a	363291	0.875	0.0
a	363621	0.875	0.125
a	363938	1.0	0.0
a	364145	1.0	0.0
a	364479	0.0	0.875
a	364881	0.0	1.0
a	365261	0.0	0.875
a	365513	0.0	0.0
a	365681	0.0	0.0
a	365799	0.0	0.0
a	365936	0.0	0.0
a	366025	0.0	0.0
a	366185	0.125	0.0
a	366355	0.125	0.125
a	366526	0.25	0.0
a	366691	0.5	0.125
a	369504	0.375	0.5
a	369648	0.375	0.125
a	369732	0.375	0.0
a	369831	0.375	0.125
a	369941	0.375	0.0
a	370160	0.375	0.125
a	370267	0.5	0.0
a	370501	0.375	0.125
a	370601	0.375	0.375
a	370688	0.375	0.375
a	370771	0.375	0.25
a	370869	0.375	0.0
a	371163	0.375	0.125
a	371311	0.375	0.125
a	371411	0.375	0.125
a	371511	0.375	0.0
a	371611	0.375	0.25
a	371741	0.375	0.375
a	371841	0.5	0.0
a	371945	0.375	0.125
a	372029	0.375	0.125
a	372111	0.375	0.0
a	372266	0.375	0.25
a	372367	0.375	0.375
a	372476	0.375	0.0
a	372571	0.375	0.375
a	372653	0.375	0.0
a	372799	0.375	0.25
a	372960	0.375	0.0
a	373067	0.375	0.0
a	373209	0.375	0.125
a	373381	0.375	0.25
a	373493	0.375	0.125
a	373621	0.375	0.0
a	373731	0.375	0.25
a	373811	0.375	0.125
a	373915	0.375	0.0
a	374001	0.375	0.125
a	374214	0.375	0.375
a	374303	0.375	0.25
a	374390	0.375	0.25
a	374477	0.375	0.5
a	374556	0.375	0.125
a	374635	0.375	0.0
a	374735	0.375	0.375
a	374818	0.375	0.25
a	374944	0.375	0.0
a	375090	0.375	0.125
a	375217	0.375	0.125
a	375303	0.375	0.25
a	375387	0.375	0.125
a	375471	0.375	0.375
a	375593	0.375	0.375
a	375720	0.375	0.375
a	375847	0.375	0.375
a	375969	0.375	0.0
a	376255	0.375	0.25
a	376342	0.375	0.25
a	376453	0.375	0.25
a	376537	0.375	0.0
a	376645	0.375	0.0
a	376821	0.375	0.25
a	376917	0.375	0.0
a	377036	0.375	0.25
a	377131	0.5	0.0
a	377224	0.375	0.125
a	377323	0.375	0.25
a	377438	0.375	0.25
a	377524	0.375	0.0
a	377616	0.375	0.25
a	377702	0.375	0.375
a	377802	0.375	0.375
a	377890	0.375	0.0
a	378002	0.375	0.25
a	378084	0.375	0.25
a	378166	0.375	0.25
a	378280	0.375	0.0
a	378498	0.375	0.0
a	378591	0.375	0.125
a	378687	0.375	0.125
a	378782	0.375	0.0
a	378892	0.375	0.0
a	379084	0.375	0.125
a	379181	0.375	0.25
a	379267	0.375	0.0
a	379413	0.375	0.125
a	379495	0.375	0.125
a	379595	0.5	0.0
a	379697	0.375	0.25
a	379804	0.375	0.25
a	379914	0.375	0.125
a	379992	0.375	0.125
a	380077	0.375	0.25
a	380178	0.375	0.125
a	380312	0.0	0.0
a	380483	0.375	0.125
a	380583	0.375	0.25
a	380686	0.375	0.125
a	380789	0.375	0.25
a	380895	0.375	0.125
a	380992	0.375	0.125
a	381097	0.375	0.0
a	381525	0.375	0.125
a	381636	0.375	0.125
a	381766	0.375	0.125
a	381861	0.375	0.125
a	381975	0.375	0.125
a	382074	0.375	0.125
a	382173	0.375	0.125
a	382321	0.375	0.0
a	382411	0.375	0.25
a	382512	0.375	0.25
a	382594	0.375	0.125
a	382693	0.375	0.125
a	382792	0.375	0.125
a	382874	0.375	0.125
a	382990	0.375	0.25
a	383088	0.375	0.125
a	383189	0.375	0.0
a	383291	0.375	0.0
a	383429	0.375	0.375
